Q6UX40,TM107_HUMAN,225,1
Q6UX40,TM107_HUMAN,981,1
Q6UX65,DRAM2_HUMAN,182,1
Q6UX65,DRAM2_HUMAN,225,1
Q6UXH0,ANGL8_HUMAN,219,1
Q6UXH8,CCBE1_HUMAN,225,1
Q6UXH8,CCBE1_HUMAN,991,1
Q6UXX9,RSPO2_HUMAN,225,1
Q6V0I7,FAT4_HUMAN,209,1
Q6V0I7,FAT4_HUMAN,225,1
Q6V0I7,FAT4_HUMAN,991,1
Q6V0L0,CP26C_HUMAN,38,1
Q6VVB1,NHLC1_HUMAN,225,1
Q6VVB1,NHLC1_HUMAN,523,1
Q6VVB1,NHLC1_HUMAN,887,1
Q6VVX0,CP2R1_HUMAN,225,1
Q6VY07,PACS1_HUMAN,225,1
Q6VY07,PACS1_HUMAN,991,1
Q6W2J9,BCOR_HUMAN,225,1
Q6W2J9,BCOR_HUMAN,1013,1
Q6W5P4,NPSR1_HUMAN,1058,1
Q6WRI0,IGS10_HUMAN,225,1
Q6X4W1,NSMF_HUMAN,225,1
Q6X4W1,NSMF_HUMAN,956,1
Q6X4W1,NSMF_HUMAN,1016,1
Q6XR72,ZNT10_HUMAN,225,1
Q6XR72,ZNT10_HUMAN,523,1
Q6XR72,ZNT10_HUMAN,908,1
Q6XR72,ZNT10_HUMAN,1023,1
Q6XUX3,DUSTY_HUMAN,225,1
Q6XUX3,DUSTY_HUMAN,890,1
Q6XZB0,LIPI_HUMAN,225,1
Q6XZF7,DNMBP_HUMAN,225,1
Q6XZF7,DNMBP_HUMAN,898,1
Q6Y7W6,GGYF2_HUMAN,225,1
Q6Y7W6,GGYF2_HUMAN,523,1
Q6Y7W6,GGYF2_HUMAN,907,1
Q6Y7W6,GGYF2_HUMAN,908,1
Q6Y288,B3GLT_HUMAN,242,1
Q6Y288,B3GLT_HUMAN,900,1
Q6ZMH5,S39A5_HUMAN,225,1
Q6ZMI0,PPR21_HUMAN,225,1
Q6ZMI3,GLDN_HUMAN,225,1
Q6ZN30,BNC2_HUMAN,225,1
Q6ZRI0,OTOG_HUMAN,225,1
Q6ZRI0,OTOG_HUMAN,1010,1
Q6ZRV2,FA83H_HUMAN,225,1
Q6ZRV2,FA83H_HUMAN,986,1
Q6ZSM3,MOT12_HUMAN,898,1
Q6ZSZ5,ARHGI_HUMAN,225,1
Q6ZSZ5,ARHGI_HUMAN,682,1
Q6ZTQ4,CDHR3_HUMAN,1058,1
Q6ZU64,CFA65_HUMAN,225,1
Q6ZUT3,FRMD7_HUMAN,225,1
Q6ZVD7,STOX1_HUMAN,225,1
Q6ZVD8,PHLP2_HUMAN,43,1
Q6ZVN8,RGMC_HUMAN,225,1
Q6ZW61,BBS12_HUMAN,83,1
Q6ZW61,BBS12_HUMAN,225,1
Q6ZW61,BBS12_HUMAN,550,1
Q6ZW61,BBS12_HUMAN,991,1
Q6ZWH5,NEK10_HUMAN,225,1
Q6ZWH5,NEK10_HUMAN,990,1
Q6ZWL3,CP4V2_HUMAN,225,1
Q6ZWL3,CP4V2_HUMAN,1212,1
Q6ZXV5,TMTC3_HUMAN,225,1
Q6ZXV5,TMTC3_HUMAN,451,1
Q6ZYL4,TF2H5_HUMAN,225,1
Q6ZYL4,TF2H5_HUMAN,977,1
Q7KZN9,COX15_HUMAN,225,1
Q7KZN9,COX15_HUMAN,431,1
Q7L0Y3,TM10C_HUMAN,225,1
Q7L0Y3,TM10C_HUMAN,1274,1
Q7L2E3,DHX30_HUMAN,225,1
Q7L2E3,DHX30_HUMAN,991,1
Q7L3T8,SYPM_HUMAN,225,1
Q7L3T8,SYPM_HUMAN,887,1
Q7L5A8,FA2H_HUMAN,225,1
Q7L5A8,FA2H_HUMAN,890,1
Q7L5A8,FA2H_HUMAN,1026,1
Q7L099,RUFY3_HUMAN,553,1
Q7LBC6,KDM3B_HUMAN,225,1
Q7LBC6,KDM3B_HUMAN,242,1
Q7LBC6,KDM3B_HUMAN,991,1
Q7LDG7,GRP2_HUMAN,225,1
Q7LG56,RIR2B_HUMAN,225,1
Q7LG56,RIR2B_HUMAN,622,1
Q7LG56,RIR2B_HUMAN,935,1
Q7LGC8,CHST3_HUMAN,225,1
Q7RTP0,NIPA1_HUMAN,225,1
Q7RTP0,NIPA1_HUMAN,890,1
Q7RTS3,PTF1A_HUMAN,219,1
Q7RTS7,K2C74_HUMAN,38,1
Q7RTS7,K2C74_HUMAN,225,1
Q7RTS7,K2C74_HUMAN,1063,1
Q7RTS9,DYM_HUMAN,225,1
Q7RTS9,DYM_HUMAN,242,1
Q7RTU4,BHA09_HUMAN,225,1
Q7RTU9,STRC_HUMAN,1010,1
Q7RTW8,OTOAN_HUMAN,1010,1
Q7RTY0,MOT13_HUMAN,219,1
Q7Z2E3,APTX_HUMAN,225,1
Q7Z2E3,APTX_HUMAN,523,1
Q7Z2Z2,EFL1_HUMAN,225,1
Q7Z3B3,KANL1_HUMAN,225,1
Q7Z3B3,KANL1_HUMAN,991,1
Q7Z3E5,ARMC9_HUMAN,979,1
Q7Z3G6,PRIC2_HUMAN,225,1
Q7Z3G6,PRIC2_HUMAN,523,1
Q7Z3G6,PRIC2_HUMAN,622,1
Q7Z3G6,PRIC2_HUMAN,887,1
Q7Z3K3,POGZ_HUMAN,225,1
Q7Z3K3,POGZ_HUMAN,991,1
Q7Z3K3,POGZ_HUMAN,1268,1
Q7Z3V4,UBE3B_HUMAN,225,1
Q7Z3V4,UBE3B_HUMAN,991,1
Q7Z3Z0,K1C25_HUMAN,225,1
Q7Z3Z0,K1C25_HUMAN,1063,1
Q7Z3Z2,RD3_HUMAN,901,1
Q7Z4I7,LIMS2_HUMAN,225,1
Q7Z4I7,LIMS2_HUMAN,947,1
Q7Z4L5,TT21B_HUMAN,225,1
Q7Z4L5,TT21B_HUMAN,550,1
Q7Z4L5,TT21B_HUMAN,979,1
Q7Z4L5,TT21B_HUMAN,981,1
Q7Z4L5,TT21B_HUMAN,983,1
Q7Z4L5,TT21B_HUMAN,991,1
Q7Z4N2,TRPM1_HUMAN,225,1
Q7Z4N2,TRPM1_HUMAN,1014,1
Q7Z4S6,KI21A_HUMAN,225,1
Q7Z5L9,I2BP2_HUMAN,225,1
Q7Z6B7,SRGP1_HUMAN,225,1
Q7Z6J9,SEN54_HUMAN,225,1
Q7Z6J9,SEN54_HUMAN,523,1
Q7Z6J9,SEN54_HUMAN,1021,1
Q7Z6L0,PRRT2_HUMAN,225,1
Q7Z6L0,PRRT2_HUMAN,887,1
Q7Z6L0,PRRT2_HUMAN,1023,1
Q7Z6Z7,HUWE1_HUMAN,225,1
Q7Z6Z7,HUWE1_HUMAN,991,1
Q7Z7B1,PIGW_HUMAN,225,1
Q7Z7B1,PIGW_HUMAN,991,1
Q7Z7C7,STRA8_HUMAN,225,1
Q7Z7G0,TARSH_HUMAN,225,1
Q7Z7G8,VP13B_HUMAN,225,1
Q7Z7G8,VP13B_HUMAN,550,1
Q7Z7M0,MEGF8_HUMAN,225,1
Q7Z7M0,MEGF8_HUMAN,989,1
Q7Z333,SETX_HUMAN,36,1
Q7Z333,SETX_HUMAN,225,1
Q7Z392,TPC11_HUMAN,225,1
Q7Z392,TPC11_HUMAN,947,1
Q7Z406,MYH14_HUMAN,225,1
Q7Z406,MYH14_HUMAN,622,1
Q7Z406,MYH14_HUMAN,1010,1
Q7Z412,PEX26_HUMAN,225,1
Q7Z412,PEX26_HUMAN,861,1
Q7Z449,CP2U1_HUMAN,225,1
Q7Z449,CP2U1_HUMAN,890,1
Q7Z494,NPHP3_HUMAN,225,1
Q7Z494,NPHP3_HUMAN,981,1
Q7Z494,NPHP3_HUMAN,983,1
Q7Z628,ARHG8_HUMAN,656,1
Q7Z699,SPRE1_HUMAN,225,1
Q08AM6,VAC14_HUMAN,225,1
Q08AM6,VAC14_HUMAN,523,1
Q8HWS3,RFX6_HUMAN,219,1
Q8HWS3,RFX6_HUMAN,225,1
Q8IU68,TMC8_HUMAN,225,1
Q8IU80,TMPS6_HUMAN,225,1
Q8IU89,CERS3_HUMAN,977,1
Q8IUC6,TCAM1_HUMAN,225,1
Q8IUD6,RN135_HUMAN,225,1
Q8IUH5,ZDH17_HUMAN,43,1
Q8IUX1,T126B_HUMAN,225,1
Q8IUX1,T126B_HUMAN,1274,1
Q8IUX7,AEBP1_HUMAN,225,1
Q8IUX7,AEBP1_HUMAN,248,1
Q8IUZ5,AT2L2_HUMAN,225,1
Q8IV08,PLD3_HUMAN,225,1
Q8IV08,PLD3_HUMAN,950,1
Q8IV16,HDBP1_HUMAN,225,1
Q8IV33,K0825_HUMAN,225,1
Q8IVB4,SL9A9_HUMAN,1269,1
Q8IVG5,SAM9L_HUMAN,225,1
Q8IVH4,MMAA_HUMAN,225,1
Q8IVL5,P3H2_HUMAN,225,1
Q8IVM0,CCD50_HUMAN,1010,1
Q8IVS8,GLCTK_HUMAN,225,1
Q8IVV2,LOXH1_HUMAN,1010,1
Q8IVW6,ARI3B_HUMAN,43,1
Q8IVW8,SPNS2_HUMAN,225,1
Q8IVW8,SPNS2_HUMAN,1010,1
Q8IW40,CC103_HUMAN,225,1
Q8IW40,CC103_HUMAN,1012,1
Q8IW41,MAPK5_HUMAN,43,1
Q8IW45,NNRD_HUMAN,225,1
Q8IW45,NNRD_HUMAN,523,1
Q8IWL1,SFPA2_HUMAN,225,1
Q8IWN7,RP1L1_HUMAN,225,1
Q8IWN7,RP1L1_HUMAN,682,1
Q8IWS0,PHF6_HUMAN,225,1
Q8IWS0,PHF6_HUMAN,887,1
Q8IWS0,PHF6_HUMAN,991,1
Q8IWS0,PHF6_HUMAN,1063,1
Q8IWT1,SCN4B_HUMAN,225,1
Q8IWT1,SCN4B_HUMAN,454,1
Q8IWT1,SCN4B_HUMAN,1020,1
Q8IWU4,ZNT8_HUMAN,219,1
Q8IWU9,TPH2_HUMAN,225,1
Q8IWV7,UBR1_HUMAN,225,1
Q8IWX7,UN45B_HUMAN,225,1
Q8IWX7,UN45B_HUMAN,898,1
Q8IWY9,CDAN1_HUMAN,225,1
Q8IWY9,CDAN1_HUMAN,1055,1
Q8IWZ6,BBS7_HUMAN,83,1
Q8IWZ6,BBS7_HUMAN,225,1
Q8IWZ6,BBS7_HUMAN,550,1
Q8IWZ6,BBS7_HUMAN,991,1
Q8IXJ6,SIR2_HUMAN,523,1
Q8IXJ9,ASXL1_HUMAN,989,1
Q8IXK2,GLT12_HUMAN,225,1
Q8IXL6,FA20C_HUMAN,225,1
Q8IXL7,MSRB3_HUMAN,225,1
Q8IXL7,MSRB3_HUMAN,1010,1
Q8IXQ5,KLHL7_HUMAN,225,1
Q8IXQ5,KLHL7_HUMAN,682,1
Q8IXS2,DRC2_HUMAN,1012,1
Q8IY17,PLPL6_HUMAN,225,1
Q8IY17,PLPL6_HUMAN,242,1
Q8IY17,PLPL6_HUMAN,682,1
Q8IY17,PLPL6_HUMAN,890,1
Q8IY17,PLPL6_HUMAN,991,1
Q8IY17,PLPL6_HUMAN,1016,1
Q8IY37,DHX37_HUMAN,225,1
Q8IY37,DHX37_HUMAN,991,1
Q8IY92,SLX4_HUMAN,923,1
Q8IYA6,CKP2L_HUMAN,991,1
Q8IYB7,DI3L2_HUMAN,43,1
Q8IYB7,DI3L2_HUMAN,225,1
Q8IYD8,FANCM_HUMAN,225,1
Q8IYD8,FANCM_HUMAN,1066,1
Q8IYF3,TEX11_HUMAN,225,1
Q8IYG6,LRC56_HUMAN,225,1
Q8IYG6,LRC56_HUMAN,1012,1
Q8IYI6,EXOC8_HUMAN,225,1
Q8IYM1,SEP12_HUMAN,225,1
Q8IYU2,HACE1_HUMAN,225,1
Q8IYU2,HACE1_HUMAN,890,1
Q8IYY4,DZI1L_HUMAN,225,1
Q8IYY4,DZI1L_HUMAN,1186,1
Q8IZC6,CORA1_HUMAN,225,1
Q8IZC6,CORA1_HUMAN,242,1
Q8IZD2,KMT2E_HUMAN,225,1
Q8IZD2,KMT2E_HUMAN,991,1
Q8IZD9,DOCK3_HUMAN,225,1
Q8IZF0,NALCN_HUMAN,225,1
Q8IZF0,NALCN_HUMAN,523,1
Q8IZH2,XRN1_HUMAN,43,1
Q8IZJ3,CPMD8_HUMAN,225,1
Q8IZP1,TBC3A_HUMAN,656,1
Q8IZQ1,WDFY3_HUMAN,225,1
Q8IZQ1,WDFY3_HUMAN,905,1
Q8IZQ8,MYCD_HUMAN,225,1
Q8IZT6,ASPM_HUMAN,225,1
Q8IZT6,ASPM_HUMAN,905,1
Q8IZT6,ASPM_HUMAN,991,1
Q8IZU9,KIRR3_HUMAN,225,1
Q8IZY2,ABCA7_HUMAN,26,1
Q8IZY2,ABCA7_HUMAN,523,1
Q8IZY2,ABCA7_HUMAN,1008,1
Q08J23,NSUN2_HUMAN,225,1
Q08J23,NSUN2_HUMAN,991,1
Q8J025,APCD1_HUMAN,225,1
Q8J025,APCD1_HUMAN,1063,1
Q8N0S2,SYCE1_HUMAN,1066,1
Q8N0V5,GNT2A_HUMAN,225,1
Q8N0V5,GNT2A_HUMAN,898,1
Q8N0W3,FCSK_HUMAN,225,1
Q8N0W3,FCSK_HUMAN,900,1
Q8N0W4,NLGNX_HUMAN,1269,1
Q8N0W4,NLGNX_HUMAN,1270,1
Q8N0X7,SPART_HUMAN,225,1
Q8N0X7,SPART_HUMAN,890,1
Q8N1F7,NUP93_HUMAN,225,1
Q8N1I0,DOCK4_HUMAN,656,1
Q8N2C7,UNC80_HUMAN,225,1
Q8N2C7,UNC80_HUMAN,523,1
Q8N2K0,ABD12_HUMAN,209,1
Q8N2K0,ABD12_HUMAN,225,1
Q8N2K0,ABD12_HUMAN,622,1
Q8N2K0,ABD12_HUMAN,682,1
Q8N2K0,ABD12_HUMAN,898,1
Q8N2Q7,NLGN1_HUMAN,225,1
Q8N2Q7,NLGN1_HUMAN,1269,1
Q8N2S1,LTBP4_HUMAN,225,1
Q8N2Y8,RUSC2_HUMAN,225,1
Q8N2Y8,RUSC2_HUMAN,991,1
Q8N3I7,BBS5_HUMAN,83,1
Q8N3I7,BBS5_HUMAN,225,1
Q8N3I7,BBS5_HUMAN,550,1
Q8N3I7,BBS5_HUMAN,991,1
Q8N3U4,STAG2_HUMAN,225,1
Q8N3U4,STAG2_HUMAN,370,1
Q8N4C6,NIN_HUMAN,225,1
Q8N4C6,NIN_HUMAN,242,1
Q8N4C6,NIN_HUMAN,991,1
Q8N4S9,MALD2_HUMAN,1010,1
Q8N4T0,CBPA6_HUMAN,225,1
Q8N4T0,CBPA6_HUMAN,887,1
Q8N5F7,NKAP_HUMAN,225,1
Q8N5F7,NKAP_HUMAN,991,1
Q8N5K1,CISD2_HUMAN,209,1
Q8N5K1,CISD2_HUMAN,219,1
Q8N5M1,ATPF2_HUMAN,225,1
Q8N5M1,ATPF2_HUMAN,1274,1
Q8N5M9,JAGN1_HUMAN,225,1
Q8N5Y2,MS3L1_HUMAN,991,1
Q8N5Z5,KCD17_HUMAN,225,1
Q8N5Z5,KCD17_HUMAN,1023,1
Q8N6C5,IGSF1_HUMAN,225,1
Q8N6C5,IGSF1_HUMAN,984,1
Q8N6F1,CLD19_HUMAN,225,1
Q8N6F1,CLD19_HUMAN,982,1
Q8N6F8,MET27_HUMAN,856,1
Q8N6M0,OTU6B_HUMAN,225,1
Q8N6M0,OTU6B_HUMAN,887,1
Q8N6M0,OTU6B_HUMAN,991,1
Q8N6M3,FITM2_HUMAN,209,1
Q8N6M3,FITM2_HUMAN,225,1
Q8N6M3,FITM2_HUMAN,991,1
Q8N6M3,FITM2_HUMAN,1023,1
Q8N6T0,TO6BL_HUMAN,225,1
Q8N6T7,SIR6_HUMAN,225,1
Q8N7H5,PAF1_HUMAN,43,1
Q8N8E2,ZN513_HUMAN,225,1
Q8N8E2,ZN513_HUMAN,682,1
Q8N8I0,SAM12_HUMAN,887,1
Q8N8U9,BMPER_HUMAN,225,1
Q8N8W4,PLPL1_HUMAN,225,1
Q8N8W4,PLPL1_HUMAN,977,1
Q8N9I0,SYT2_HUMAN,225,1
Q8N9I0,SYT2_HUMAN,1004,1
Q8N9N2,ASCC1_HUMAN,523,1
Q8N9N5,BANP_HUMAN,43,1
Q8N9W5,DAAF3_HUMAN,225,1
Q8N9W5,DAAF3_HUMAN,1012,1
Q8N100,ATOH7_HUMAN,225,1
Q8N119,MMP21_HUMAN,1056,1
Q8N130,NPT2C_HUMAN,225,1
Q8N135,LGI4_HUMAN,225,1
Q8N138,ORML3_HUMAN,1058,1
Q8N142,PURA1_HUMAN,225,1
Q8N157,AHI1_HUMAN,225,1
Q8N157,AHI1_HUMAN,979,1
Q8N159,NAGS_HUMAN,225,1
Q8N163,CCAR2_HUMAN,43,1
Q8N183,NDUF2_HUMAN,225,1
Q8N183,NDUF2_HUMAN,1274,1
Q8N196,SIX5_HUMAN,209,1
Q8N196,SIX5_HUMAN,225,1
Q8N201,INT1_HUMAN,225,1
Q8N201,INT1_HUMAN,991,1
Q8N205,SYNE4_HUMAN,1010,1
Q8N300,SVBP_HUMAN,225,1
Q8N300,SVBP_HUMAN,991,1
Q8N302,AGGF1_HUMAN,225,1
Q8N335,GPD1L_HUMAN,225,1
Q8N335,GPD1L_HUMAN,992,1
Q8N427,TXND3_HUMAN,990,1
Q8N442,GUF1_HUMAN,225,1
Q8N442,GUF1_HUMAN,887,1
Q8N465,D2HDH_HUMAN,225,1
Q8N490,PNKD_HUMAN,225,1
Q8N490,PNKD_HUMAN,1023,1
Q8N511,TM199_HUMAN,225,1
Q8N511,TM199_HUMAN,900,1
Q8N573,OXR1_HUMAN,225,1
Q8N573,OXR1_HUMAN,887,1
Q8N573,OXR1_HUMAN,991,1
Q8N608,DPP10_HUMAN,1058,1
Q8N653,LZTR1_HUMAN,225,1
Q8N695,SC5A8_HUMAN,43,1
Q8N726,ARF_HUMAN,43,1
Q8N766,EMC1_HUMAN,225,1
Q8N766,EMC1_HUMAN,523,1
Q8N859,ZN713_HUMAN,1268,1
Q8N960,CE120_HUMAN,225,1
Q8N960,CE120_HUMAN,979,1
Q8NA29,NLS1_HUMAN,225,1
Q8NA29,NLS1_HUMAN,905,1
Q8NA56,TTC29_HUMAN,225,1
Q8NAT1,PMGT2_HUMAN,225,1
Q8NAT1,PMGT2_HUMAN,451,1
Q8NAT1,PMGT2_HUMAN,912,1
Q8NAT1,PMGT2_HUMAN,947,1
Q8NAT1,PMGT2_HUMAN,1215,1
Q8NAX2,KDF1_HUMAN,38,1
Q8NAX2,KDF1_HUMAN,225,1
Q8NB49,AT11C_HUMAN,225,1
Q8NB49,AT11C_HUMAN,360,1
Q8NB59,SYT14_HUMAN,225,1
Q8NB59,SYT14_HUMAN,523,1
Q8NB90,AFG2H_HUMAN,209,1
Q8NB90,AFG2H_HUMAN,225,1
Q8NB90,AFG2H_HUMAN,887,1
Q8NB90,AFG2H_HUMAN,991,1
Q8NB91,FANCB_HUMAN,923,1
Q8NBF2,NHLC2_HUMAN,225,1
Q8NBF2,NHLC2_HUMAN,523,1
Q8NBH2,KY_HUMAN,1060,1
Q8NBJ5,GT251_HUMAN,225,1
Q8NBK3,SUMF1_HUMAN,225,1
Q8NBK3,SUMF1_HUMAN,478,1
Q8NBK3,SUMF1_HUMAN,510,1
Q8NBK3,SUMF1_HUMAN,977,1
Q8NBL1,PGLT1_HUMAN,225,1
Q8NBL1,PGLT1_HUMAN,947,1
Q8NBP7,PCSK9_HUMAN,225,1
Q8NBS3,S4A11_HUMAN,209,1
Q8NBS3,S4A11_HUMAN,225,1
Q8NBS3,S4A11_HUMAN,1212,1
Q8NBT0,POC1A_HUMAN,225,1
Q8NBT0,POC1A_HUMAN,242,1
Q8NBT0,POC1A_HUMAN,1063,1
Q8NBT0,POC1A_HUMAN,1186,1
Q8NBU5,ATAD1_HUMAN,225,1
Q8NC56,LEMD2_HUMAN,225,1
Q8NC56,LEMD2_HUMAN,898,1
Q8NC69,KCTD6_HUMAN,43,1
Q8NC96,NECP1_HUMAN,887,1
Q8NCE0,SEN2_HUMAN,523,1
Q8NCE0,SEN2_HUMAN,1021,1
Q8NCE2,MTMRE_HUMAN,225,1
Q8NCH0,CHSTE_HUMAN,225,1
Q8NCH0,CHSTE_HUMAN,248,1
Q8NCK7,MOT11_HUMAN,219,1
Q8NCM8,DYHC2_HUMAN,225,1
Q8NCM8,DYHC2_HUMAN,1186,1
Q8NCR0,B3GL2_HUMAN,225,1
Q8NCR0,B3GL2_HUMAN,451,1
Q8NCR0,B3GL2_HUMAN,912,1
Q8NCR0,B3GL2_HUMAN,1215,1
Q8NCW5,NNRE_HUMAN,225,1
Q8NCW5,NNRE_HUMAN,523,1
Q8NCW6,GLT11_HUMAN,1056,1
Q8NDB2,BANK1_HUMAN,772,1
Q8NDL9,CBPC5_HUMAN,225,1
Q8NDL9,CBPC5_HUMAN,682,1
Q8NDM7,CFA43_HUMAN,225,1
Q8NDN9,RCBT1_HUMAN,225,1
Q8NDV7,TNR6A_HUMAN,887,1
Q8NDW8,TT21A_HUMAN,225,1
Q8NDX2,VGLU3_HUMAN,225,1
Q8NDX2,VGLU3_HUMAN,1010,1
Q8NDY4,MDS2_HUMAN,656,1
Q8NDZ4,DIK2A_HUMAN,1269,1
Q8NE79,POPD1_HUMAN,947,1
Q8NEA6,GLIS3_HUMAN,219,1
Q8NEA6,GLIS3_HUMAN,984,1
Q8NEB5,PLPP5_HUMAN,43,1
Q8NEH6,MNS1_HUMAN,225,1
Q8NEH6,MNS1_HUMAN,1056,1
Q8NEL9,DDHD1_HUMAN,890,1
Q8NEM0,MCPH1_HUMAN,905,1
Q8NEM0,MCPH1_HUMAN,991,1
Q8NEN0,ARMC2_HUMAN,225,1
Q8NEP3,DAAF1_HUMAN,225,1
Q8NEP3,DAAF1_HUMAN,1012,1
Q8NES3,LFNG_HUMAN,225,1
Q8NES3,LFNG_HUMAN,242,1
Q8NET8,TRPV3_HUMAN,225,1
Q8NET8,TRPV3_HUMAN,1007,1
Q8NEV1,CSK23_HUMAN,656,1
Q8NEV4,MYO3A_HUMAN,1010,1
Q8NEV8,EXPH5_HUMAN,263,1
Q8NEW7,TMIE_HUMAN,225,1
Q8NEW7,TMIE_HUMAN,1010,1
Q8NEX9,DR9C7_HUMAN,225,1
Q8NEX9,DR9C7_HUMAN,977,1
Q8NEZ2,VP37A_HUMAN,225,1
Q8NEZ2,VP37A_HUMAN,890,1
Q8NEZ3,WDR19_HUMAN,38,1
Q8NEZ3,WDR19_HUMAN,225,1
Q8NEZ3,WDR19_HUMAN,901,1
Q8NEZ3,WDR19_HUMAN,980,1
Q8NEZ3,WDR19_HUMAN,983,1
Q8NEZ4,KMT2C_HUMAN,225,1
Q8NEZ4,KMT2C_HUMAN,991,1
Q8NF50,DOCK8_HUMAN,225,1
Q8NF50,DOCK8_HUMAN,991,1
Q8NF91,SYNE1_HUMAN,225,1
Q8NF91,SYNE1_HUMAN,523,1
Q8NF91,SYNE1_HUMAN,1067,1
Q8NFD5,ARI1B_HUMAN,991,1
Q8NFF2,NCKX4_HUMAN,225,1
Q8NFF2,NCKX4_HUMAN,986,1
Q8NFF5,FAD1_HUMAN,225,1
Q8NFF5,FAD1_HUMAN,1274,1
Q8NFG4,FLCN_HUMAN,43,1
Q8NFG4,FLCN_HUMAN,225,1
Q8NFH4,NUP37_HUMAN,225,1
Q8NFH4,NUP37_HUMAN,905,1
Q8NFJ5,RAI3_HUMAN,43,1
Q8NFJ6,PKR2_HUMAN,225,1
Q8NFJ6,PKR2_HUMAN,956,1
Q8NFJ6,PKR2_HUMAN,1016,1
Q8NFJ9,BBS1_HUMAN,83,1
Q8NFJ9,BBS1_HUMAN,225,1
Q8NFJ9,BBS1_HUMAN,550,1
Q8NFJ9,BBS1_HUMAN,991,1
Q8NFM7,I17RD_HUMAN,225,1
Q8NFM7,I17RD_HUMAN,956,1
Q8NFM7,I17RD_HUMAN,1016,1
Q8NFV4,ABHDB_HUMAN,856,1
Q8NFV5,SPDE1_HUMAN,856,1
Q8NFZ8,CADM4_HUMAN,43,1
Q8NG31,KNL1_HUMAN,225,1
Q8NG31,KNL1_HUMAN,905,1
Q8NG31,KNL1_HUMAN,991,1
Q8NG48,LINES_HUMAN,225,1
Q8NG48,LINES_HUMAN,991,1
Q8NHS3,MFSD8_HUMAN,225,1
Q8NHS3,MFSD8_HUMAN,525,1
Q8NHU3,SMS2_HUMAN,225,1
Q8NHU6,TDRD7_HUMAN,225,1
Q8NHU6,TDRD7_HUMAN,898,1
Q8NHW3,MAFA_HUMAN,219,1
Q8NHW3,MAFA_HUMAN,225,1
Q8NHY3,GA2L2_HUMAN,990,1
Q8NI17,IL31R_HUMAN,225,1
Q8NI17,IL31R_HUMAN,1008,1
Q8NI22,MCFD2_HUMAN,225,1
Q8NI27,THOC2_HUMAN,225,1
Q8NI27,THOC2_HUMAN,991,1
Q8NI36,WDR36_HUMAN,225,1
Q8NI36,WDR36_HUMAN,955,1
Q8NI60,COQ8A_HUMAN,225,1
Q8NI60,COQ8A_HUMAN,523,1
Q8NI60,COQ8A_HUMAN,1274,1
Q8TA86,RP9_HUMAN,225,1
Q8TA86,RP9_HUMAN,682,1
Q8TAA9,VANG1_HUMAN,225,1
Q8TAB3,PCD19_HUMAN,225,1
Q8TAB3,PCD19_HUMAN,887,1
Q8TAB3,PCD19_HUMAN,991,1
Q8TAD8,SNIP1_HUMAN,225,1
Q8TAD8,SNIP1_HUMAN,887,1
Q8TAF8,LHPL5_HUMAN,225,1
Q8TAF8,LHPL5_HUMAN,1010,1
Q8TAM1,BBS10_HUMAN,83,1
Q8TAM1,BBS10_HUMAN,225,1
Q8TAM1,BBS10_HUMAN,550,1
Q8TAM1,BBS10_HUMAN,991,1
Q8TAM2,TTC8_HUMAN,83,1
Q8TAM2,TTC8_HUMAN,225,1
Q8TAM2,TTC8_HUMAN,550,1
Q8TAM2,TTC8_HUMAN,682,1
Q8TAM2,TTC8_HUMAN,991,1
Q8TAP9,MPLKI_HUMAN,225,1
Q8TAQ2,SMRC2_HUMAN,225,1
Q8TAQ2,SMRC2_HUMAN,991,1
Q8TAX7,MUC7_HUMAN,1058,1
Q8TB36,GDAP1_HUMAN,144,1
Q8TB36,GDAP1_HUMAN,225,1
Q8TB36,GDAP1_HUMAN,523,1
Q8TB37,NUBPL_HUMAN,225,1
Q8TB37,NUBPL_HUMAN,1274,1
Q8TB73,NDNF_HUMAN,225,1
Q8TB73,NDNF_HUMAN,956,1
Q8TB73,NDNF_HUMAN,1016,1
Q8TBB6,S7A14_HUMAN,682,1
Q8TBY8,PMFBP_HUMAN,225,1
Q8TBZ6,TM10A_HUMAN,219,1
Q8TBZ6,TM10A_HUMAN,225,1
Q8TBZ6,TM10A_HUMAN,242,1
Q8TBZ6,TM10A_HUMAN,991,1
Q8TC12,RDH11_HUMAN,242,1
Q8TC12,RDH11_HUMAN,898,1
Q8TC36,SUN5_HUMAN,225,1
Q8TC44,POC1B_HUMAN,182,1
Q8TC44,POC1B_HUMAN,225,1
Q8TCG5,CPT1C_HUMAN,225,1
Q8TCG5,CPT1C_HUMAN,890,1
Q8TCJ2,STT3B_HUMAN,900,1
Q8TCS8,PNPT1_HUMAN,225,1
Q8TCS8,PNPT1_HUMAN,1010,1
Q8TCS8,PNPT1_HUMAN,1274,1
Q8TCU4,ALMS1_HUMAN,182,1
Q8TCU4,ALMS1_HUMAN,209,1
Q8TCU4,ALMS1_HUMAN,219,1
Q8TCU4,ALMS1_HUMAN,550,1
Q8TCU4,ALMS1_HUMAN,1186,1
Q8TCX1,DC2L1_HUMAN,225,1
Q8TCX1,DC2L1_HUMAN,1186,1
Q8TD16,BICD2_HUMAN,225,1
Q8TD16,BICD2_HUMAN,523,1
Q8TD19,NEK9_HUMAN,225,1
